session_id,user_id,device,region,channel,product_category,session_start,session_end,session_date,day_of_week,session_duration_mins,reached_browse,reached_cart,reached_checkout,reached_purchase,furthest_stage,furthest_stage_num,revenue,converted
SES-04841,USR-04841,Tablet,East,Social Media,Beauty,2026-01-06 18:36:31.8579780,2026-01-06 18:36:31.8579780,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04842,USR-04842,Tablet,North,Social Media,Electronics,2026-01-03 08:03:39.1818160,2026-01-03 08:07:39.1818160,2026-01-03,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04843,USR-04843,Mobile,North,Organic,Home,2025-12-11 00:00:51.7063670,2025-12-11 00:00:51.7063670,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04844,USR-04844,Mobile,East,Organic,Sports,2025-12-30 19:23:24.4224610,2025-12-30 19:23:24.4224610,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04845,USR-04845,Desktop,East,Email,Beauty,2025-12-30 07:19:10.3724550,2025-12-30 07:22:10.3724550,2025-12-30,Tuesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04846,USR-04846,Tablet,East,Email,Electronics,2025-12-31 00:56:00.7613280,2025-12-31 01:05:00.7613280,2025-12-31,Wednesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04847,USR-04847,Mobile,South,Organic,Sports,2025-12-25 08:31:54.0312590,2025-12-25 08:31:54.0312590,2025-12-25,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04848,USR-04848,Tablet,North,Email,Home,2025-12-20 06:09:55.3949000,2025-12-20 06:14:55.3949000,2025-12-20,Saturday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04849,USR-04849,Tablet,South,Organic,Electronics,2026-01-03 13:10:29.8516250,2026-01-03 13:10:29.8516250,2026-01-03,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04850,USR-04850,Desktop,North,Google Ads,Home,2025-12-29 16:09:15.8412750,2025-12-29 16:14:15.8412750,2025-12-29,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04851,USR-04851,Desktop,North,Email,Electronics,2026-01-01 14:29:48.3633510,2026-01-01 14:33:48.3633510,2026-01-01,Thursday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04852,USR-04852,Mobile,North,Email,Sports,2025-12-14 18:25:35.6249620,2025-12-14 18:25:35.6249620,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04853,USR-04853,Tablet,West,Organic,Electronics,2025-12-12 22:18:07.0982920,2025-12-12 22:18:07.0982920,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04854,USR-04854,Desktop,East,Google Ads,Sports,2026-01-07 16:50:02.1569100,2026-01-07 16:55:02.1569100,2026-01-07,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04855,USR-04855,Tablet,East,Google Ads,Beauty,2025-12-09 18:50:00.7206880,2025-12-09 18:50:00.7206880,2025-12-09,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04856,USR-04856,Mobile,South,Email,Sports,2026-01-06 23:53:39.4651520,2026-01-06 23:53:39.4651520,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04857,USR-04857,Mobile,West,Google Ads,Beauty,2026-01-07 02:10:44.2533720,2026-01-07 02:14:44.2533720,2026-01-07,Wednesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04858,USR-04858,Mobile,West,Organic,Electronics,2025-12-09 18:46:21.7048730,2025-12-09 18:55:21.7048730,2025-12-09,Tuesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04859,USR-04859,Tablet,South,Google Ads,Fashion,2026-01-03 12:42:51.0535700,2026-01-03 12:45:51.0535700,2026-01-03,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04860,USR-04860,Mobile,South,Social Media,Beauty,2025-12-11 01:57:35.6999300,2025-12-11 01:59:35.6999300,2025-12-11,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04861,USR-04861,Desktop,South,Email,Sports,2025-12-17 06:17:51.8695250,2025-12-17 06:23:51.8695250,2025-12-17,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04862,USR-04862,Mobile,South,Organic,Sports,2025-12-28 08:09:01.7956810,2025-12-28 08:09:01.7956810,2025-12-28,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04863,USR-04863,Tablet,East,Social Media,Electronics,2026-01-03 03:46:35.6318080,2026-01-03 03:58:35.6318080,2026-01-03,Saturday,12.000000,1,1,1,1,Purchase,4,208.68,Converted
SES-04864,USR-04864,Tablet,West,Organic,Sports,2026-01-03 15:46:56.7949690,2026-01-03 15:52:56.7949690,2026-01-03,Saturday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04865,USR-04865,Desktop,West,Google Ads,Sports,2026-01-08 10:42:08.9674100,2026-01-08 10:50:08.9674100,2026-01-08,Thursday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04866,USR-04866,Mobile,South,Organic,Sports,2026-01-02 06:25:35.4950220,2026-01-02 06:27:35.4950220,2026-01-02,Friday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04867,USR-04867,Mobile,East,Organic,Home,2025-12-16 20:02:34.5789430,2025-12-16 20:06:34.5789430,2025-12-16,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04868,USR-04868,Mobile,East,Email,Electronics,2025-12-15 05:05:13.0194380,2025-12-15 05:10:13.0194380,2025-12-15,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04869,USR-04869,Tablet,South,Social Media,Home,2026-01-05 16:35:51.2186060,2026-01-05 16:35:51.2186060,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04870,USR-04870,Mobile,North,Email,Fashion,2026-01-05 16:03:16.9698460,2026-01-05 16:03:16.9698460,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04871,USR-04871,Desktop,East,Email,Home,2025-12-23 11:51:44.4528490,2025-12-23 11:58:44.4528490,2025-12-23,Tuesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04872,USR-04872,Mobile,South,Email,Beauty,2026-01-05 03:05:10.5499130,2026-01-05 03:05:10.5499130,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04873,USR-04873,Tablet,East,Social Media,Sports,2026-01-06 11:39:53.0233240,2026-01-06 11:43:53.0233240,2026-01-06,Tuesday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04874,USR-04874,Desktop,East,Organic,Fashion,2026-01-07 10:36:36.5037370,2026-01-07 10:36:36.5037370,2026-01-07,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04875,USR-04875,Mobile,West,Google Ads,Beauty,2025-12-31 21:33:25.9558080,2025-12-31 21:43:25.9558080,2025-12-31,Wednesday,10.000000,1,1,1,1,Purchase,4,247.44,Converted
SES-04876,USR-04876,Tablet,North,Email,Beauty,2025-12-24 03:10:52.4157470,2025-12-24 03:10:52.4157470,2025-12-24,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04877,USR-04877,Desktop,North,Social Media,Electronics,2025-12-16 06:15:50.1090480,2025-12-16 06:19:50.1090480,2025-12-16,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04878,USR-04878,Mobile,West,Organic,Beauty,2026-01-01 09:52:45.2660090,2026-01-01 09:59:45.2660090,2026-01-01,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04879,USR-04879,Mobile,North,Organic,Sports,2025-12-18 20:32:19.4291880,2025-12-18 20:34:19.4291880,2025-12-18,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04880,USR-04880,Mobile,North,Social Media,Sports,2025-12-13 09:33:40.7651080,2025-12-13 09:33:40.7651080,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04881,USR-04881,Mobile,East,Social Media,Electronics,2025-12-29 06:57:02.3021710,2025-12-29 06:57:02.3021710,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04882,USR-04882,Mobile,South,Organic,Beauty,2025-12-17 10:01:21.2189740,2025-12-17 10:01:21.2189740,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04883,USR-04883,Mobile,South,Google Ads,Beauty,2025-12-14 05:59:30.5115240,2025-12-14 05:59:30.5115240,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04884,USR-04884,Desktop,West,Email,Fashion,2026-01-06 07:37:26.1257310,2026-01-06 07:39:26.1257310,2026-01-06,Tuesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04885,USR-04885,Tablet,North,Organic,Sports,2025-12-16 06:08:30.3169650,2025-12-16 06:17:30.3169650,2025-12-16,Tuesday,9.000000,1,1,1,1,Purchase,4,195.56,Converted
SES-04886,USR-04886,Mobile,North,Google Ads,Fashion,2025-12-22 10:52:06.2078520,2025-12-22 10:52:06.2078520,2025-12-22,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04887,USR-04887,Mobile,West,Organic,Beauty,2025-12-12 05:40:49.4339700,2025-12-12 05:40:49.4339700,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04888,USR-04888,Mobile,South,Email,Electronics,2026-01-02 01:22:57.6702250,2026-01-02 01:25:57.6702250,2026-01-02,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04889,USR-04889,Mobile,North,Organic,Electronics,2025-12-19 15:49:30.0803160,2025-12-19 15:54:30.0803160,2025-12-19,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04890,USR-04890,Tablet,South,Email,Fashion,2026-01-05 05:14:41.9714800,2026-01-05 05:28:41.9714800,2026-01-05,Monday,14.000000,1,1,1,1,Purchase,4,383.11,Converted
SES-04891,USR-04891,Tablet,West,Organic,Beauty,2025-12-15 17:21:21.3617230,2025-12-15 17:21:21.3617230,2025-12-15,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04892,USR-04892,Mobile,West,Email,Electronics,2026-01-03 20:50:36.3802350,2026-01-03 20:58:36.3802350,2026-01-03,Saturday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04893,USR-04893,Tablet,North,Social Media,Home,2025-12-10 00:31:54.8016360,2025-12-10 00:31:54.8016360,2025-12-10,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04894,USR-04894,Desktop,South,Google Ads,Sports,2025-12-11 18:03:06.2017030,2025-12-11 18:03:06.2017030,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04895,USR-04895,Mobile,West,Organic,Electronics,2025-12-15 13:31:54.7247050,2025-12-15 13:38:54.7247050,2025-12-15,Monday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04896,USR-04896,Tablet,South,Organic,Electronics,2026-01-02 13:43:12.8450950,2026-01-02 13:49:12.8450950,2026-01-02,Friday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04897,USR-04897,Mobile,West,Google Ads,Fashion,2025-12-21 13:04:56.7598170,2025-12-21 13:04:56.7598170,2025-12-21,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04898,USR-04898,Desktop,East,Organic,Sports,2025-12-21 00:50:02.0368060,2025-12-21 00:50:02.0368060,2025-12-21,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04899,USR-04899,Desktop,South,Google Ads,Home,2026-01-03 05:02:14.6613400,2026-01-03 05:07:14.6613400,2026-01-03,Saturday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04900,USR-04900,Tablet,North,Email,Fashion,2025-12-25 11:23:05.7464950,2025-12-25 11:23:05.7464950,2025-12-25,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04901,USR-04901,Tablet,South,Google Ads,Beauty,2025-12-24 09:15:11.0840830,2025-12-24 09:23:11.0840830,2025-12-24,Wednesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04902,USR-04902,Desktop,West,Email,Beauty,2025-12-17 22:22:07.5984090,2025-12-17 22:33:07.5984090,2025-12-17,Wednesday,11.000000,1,1,1,1,Purchase,4,397.92,Converted
SES-04903,USR-04903,Mobile,North,Social Media,Beauty,2025-12-26 23:50:19.5117380,2025-12-26 23:50:19.5117380,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04904,USR-04904,Mobile,North,Organic,Beauty,2025-12-29 08:13:31.4245660,2025-12-29 08:18:31.4245660,2025-12-29,Monday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04905,USR-04905,Mobile,West,Google Ads,Beauty,2025-12-25 21:07:23.4819870,2025-12-25 21:07:23.4819870,2025-12-25,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04906,USR-04906,Desktop,West,Social Media,Home,2025-12-27 06:47:50.9919370,2025-12-27 06:47:50.9919370,2025-12-27,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04907,USR-04907,Desktop,East,Email,Electronics,2025-12-19 07:40:25.8226990,2025-12-19 07:51:25.8226990,2025-12-19,Friday,11.000000,1,1,1,1,Purchase,4,211.72,Converted
SES-04908,USR-04908,Desktop,North,Social Media,Sports,2025-12-23 12:02:22.4694910,2025-12-23 12:10:22.4694910,2025-12-23,Tuesday,8.000000,1,1,1,1,Purchase,4,208.95,Converted
SES-04909,USR-04909,Mobile,South,Google Ads,Home,2025-12-10 09:23:01.7036940,2025-12-10 09:29:01.7036940,2025-12-10,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04910,USR-04910,Tablet,South,Social Media,Electronics,2025-12-24 14:40:08.0920270,2025-12-24 14:45:08.0920270,2025-12-24,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04911,USR-04911,Mobile,South,Email,Home,2025-12-21 12:46:34.4508320,2025-12-21 12:46:34.4508320,2025-12-21,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04912,USR-04912,Desktop,East,Organic,Home,2025-12-18 23:33:41.8271020,2025-12-18 23:37:41.8271020,2025-12-18,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04913,USR-04913,Tablet,West,Google Ads,Electronics,2025-12-23 00:56:53.0478580,2025-12-23 01:09:53.0478580,2025-12-23,Tuesday,13.000000,1,1,1,1,Purchase,4,73.24,Converted
SES-04914,USR-04914,Desktop,North,Google Ads,Sports,2025-12-14 07:16:24.3222460,2025-12-14 07:20:24.3222460,2025-12-14,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04915,USR-04915,Tablet,North,Social Media,Electronics,2025-12-31 08:09:25.9446360,2025-12-31 08:09:25.9446360,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04916,USR-04916,Desktop,West,Google Ads,Home,2026-01-05 11:14:21.3528070,2026-01-05 11:23:21.3528070,2026-01-05,Monday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04917,USR-04917,Tablet,East,Social Media,Beauty,2025-12-17 23:27:09.4175720,2025-12-17 23:29:09.4175720,2025-12-17,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04918,USR-04918,Desktop,West,Organic,Fashion,2025-12-12 22:34:40.1430710,2025-12-12 22:42:40.1430710,2025-12-12,Friday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04919,USR-04919,Mobile,East,Social Media,Home,2025-12-27 11:58:46.5160740,2025-12-27 11:58:46.5160740,2025-12-27,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04920,USR-04920,Tablet,East,Social Media,Electronics,2025-12-26 10:33:23.9895070,2025-12-26 10:37:23.9895070,2025-12-26,Friday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04921,USR-04921,Tablet,North,Social Media,Fashion,2026-01-06 12:03:26.7326970,2026-01-06 12:03:26.7326970,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04922,USR-04922,Tablet,South,Social Media,Electronics,2025-12-31 04:44:02.2907610,2025-12-31 04:51:02.2907610,2025-12-31,Wednesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04923,USR-04923,Desktop,West,Social Media,Home,2026-01-06 04:15:25.4416260,2026-01-06 04:20:25.4416260,2026-01-06,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04924,USR-04924,Tablet,West,Email,Sports,2025-12-14 17:41:42.2222770,2025-12-14 17:47:42.2222770,2025-12-14,Sunday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04925,USR-04925,Desktop,East,Social Media,Beauty,2025-12-21 12:25:51.0163010,2025-12-21 12:30:51.0163010,2025-12-21,Sunday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04926,USR-04926,Mobile,East,Google Ads,Beauty,2025-12-21 20:35:30.7337940,2025-12-21 20:39:30.7337940,2025-12-21,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04927,USR-04927,Desktop,West,Email,Electronics,2025-12-20 11:50:08.1661860,2025-12-20 11:50:08.1661860,2025-12-20,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04928,USR-04928,Mobile,North,Email,Electronics,2025-12-19 06:02:24.6653290,2025-12-19 06:02:24.6653290,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04929,USR-04929,Tablet,East,Organic,Beauty,2025-12-27 06:51:44.4877960,2025-12-27 06:51:44.4877960,2025-12-27,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04930,USR-04930,Mobile,North,Google Ads,Fashion,2026-01-04 01:29:19.0608050,2026-01-04 01:33:19.0608050,2026-01-04,Sunday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04931,USR-04931,Desktop,South,Social Media,Home,2025-12-28 03:05:24.7198620,2025-12-28 03:14:24.7198620,2025-12-28,Sunday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04932,USR-04932,Desktop,West,Organic,Beauty,2025-12-24 19:49:56.9475330,2025-12-24 19:49:56.9475330,2025-12-24,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04933,USR-04933,Desktop,South,Organic,Home,2025-12-26 10:37:49.5540210,2025-12-26 10:37:49.5540210,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04934,USR-04934,Mobile,South,Social Media,Beauty,2025-12-29 22:41:12.6142610,2025-12-29 22:45:12.6142610,2025-12-29,Monday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04935,USR-04935,Mobile,East,Google Ads,Fashion,2026-01-02 22:34:17.3990240,2026-01-02 22:39:17.3990240,2026-01-02,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04936,USR-04936,Tablet,West,Organic,Beauty,2026-01-07 03:55:30.6531880,2026-01-07 03:58:30.6531880,2026-01-07,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04937,USR-04937,Mobile,North,Email,Electronics,2025-12-18 21:36:21.3326450,2025-12-18 21:38:21.3326450,2025-12-18,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04938,USR-04938,Desktop,South,Email,Beauty,2025-12-18 18:26:56.1386010,2025-12-18 18:29:56.1386010,2025-12-18,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04939,USR-04939,Tablet,North,Email,Electronics,2025-12-23 09:44:16.0068690,2025-12-23 09:58:16.0068690,2025-12-23,Tuesday,14.000000,1,1,1,1,Purchase,4,51.95,Converted
SES-04940,USR-04940,Desktop,North,Email,Beauty,2026-01-08 06:46:36.9425220,2026-01-08 06:50:36.9425220,2026-01-08,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04941,USR-04941,Desktop,North,Organic,Beauty,2026-01-03 09:27:58.0495130,2026-01-03 09:31:58.0495130,2026-01-03,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04942,USR-04942,Mobile,East,Organic,Beauty,2025-12-12 01:25:24.3090420,2025-12-12 01:25:24.3090420,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04943,USR-04943,Desktop,North,Email,Home,2025-12-14 09:45:26.4635880,2025-12-14 09:45:26.4635880,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04944,USR-04944,Tablet,South,Social Media,Sports,2025-12-28 14:31:49.8676460,2025-12-28 14:31:49.8676460,2025-12-28,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04945,USR-04945,Mobile,North,Social Media,Sports,2026-01-07 19:09:04.6465910,2026-01-07 19:15:04.6465910,2026-01-07,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04946,USR-04946,Tablet,West,Social Media,Sports,2026-01-06 03:09:33.5574520,2026-01-06 03:13:33.5574520,2026-01-06,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04947,USR-04947,Desktop,South,Google Ads,Sports,2025-12-18 20:15:05.9773650,2025-12-18 20:20:05.9773650,2025-12-18,Thursday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04948,USR-04948,Tablet,North,Email,Fashion,2025-12-11 19:23:04.6174400,2025-12-11 19:23:04.6174400,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04949,USR-04949,Desktop,North,Google Ads,Home,2026-01-03 19:59:07.9030140,2026-01-03 20:09:07.9030140,2026-01-03,Saturday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04950,USR-04950,Tablet,West,Email,Fashion,2025-12-19 08:32:13.1643280,2025-12-19 08:32:13.1643280,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04951,USR-04951,Mobile,West,Google Ads,Home,2025-12-12 18:41:38.7806900,2025-12-12 18:50:38.7806900,2025-12-12,Friday,9.000000,1,1,1,1,Purchase,4,212.13,Converted
SES-04952,USR-04952,Tablet,West,Email,Electronics,2025-12-29 09:19:35.4777730,2025-12-29 09:30:35.4777730,2025-12-29,Monday,11.000000,1,1,1,1,Purchase,4,365.66,Converted
SES-04953,USR-04953,Tablet,North,Google Ads,Electronics,2025-12-30 07:19:47.5589880,2025-12-30 07:19:47.5589880,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04954,USR-04954,Mobile,North,Organic,Electronics,2026-01-08 08:04:04.5339690,2026-01-08 08:06:04.5339690,2026-01-08,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04955,USR-04955,Tablet,South,Email,Sports,2025-12-29 10:14:55.5028050,2025-12-29 10:24:55.5028050,2025-12-29,Monday,10.000000,1,1,1,1,Purchase,4,227.71,Converted
SES-04956,USR-04956,Mobile,South,Google Ads,Electronics,2025-12-20 18:07:19.7287490,2025-12-20 18:15:19.7287490,2025-12-20,Saturday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04957,USR-04957,Desktop,South,Organic,Fashion,2025-12-13 08:55:28.5993840,2025-12-13 09:04:28.5993840,2025-12-13,Saturday,9.000000,1,1,1,1,Purchase,4,344.49,Converted
SES-04958,USR-04958,Tablet,West,Email,Beauty,2025-12-23 17:31:44.0115960,2025-12-23 17:31:44.0115960,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04959,USR-04959,Tablet,West,Email,Sports,2025-12-27 03:52:08.1183210,2025-12-27 04:00:08.1183210,2025-12-27,Saturday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04960,USR-04960,Tablet,North,Organic,Fashion,2025-12-30 22:19:03.6134720,2025-12-30 22:22:03.6134720,2025-12-30,Tuesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04961,USR-04961,Mobile,West,Email,Beauty,2025-12-12 05:52:55.0114300,2025-12-12 05:56:55.0114300,2025-12-12,Friday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04962,USR-04962,Tablet,West,Google Ads,Fashion,2025-12-24 00:09:12.7308380,2025-12-24 00:09:12.7308380,2025-12-24,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04963,USR-04963,Mobile,West,Organic,Home,2025-12-24 02:03:47.6553910,2025-12-24 02:05:47.6553910,2025-12-24,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-04964,USR-04964,Mobile,South,Google Ads,Electronics,2025-12-22 12:22:18.5999450,2025-12-22 12:33:18.5999450,2025-12-22,Monday,11.000000,1,1,1,1,Purchase,4,413.19,Converted
SES-04965,USR-04965,Desktop,East,Google Ads,Fashion,2025-12-19 10:42:43.5820840,2025-12-19 10:47:43.5820840,2025-12-19,Friday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-04966,USR-04966,Desktop,North,Social Media,Fashion,2025-12-16 02:30:49.4315910,2025-12-16 02:30:49.4315910,2025-12-16,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04967,USR-04967,Desktop,East,Google Ads,Fashion,2025-12-26 07:29:02.5875480,2025-12-26 07:29:02.5875480,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-04968,USR-04968,Mobile,North,Email,Home,2025-12-26 02:30:42.1685630,2025-12-26 02:35:42.1685630,2025-12-26,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
